comments,label,x,y
"Just a little note to thank you for the great weather mobile website
it has been a great pleasure to be in Busselton and be able to keep up with all the weather that's happening in and around our area so keep up the good work...many thanks to all concerned ...Colin Brock",positive,-30.67379,5.799481
The new mobile site is unreal. I use the bureau web site every day for myself and for work and the mobile site almost makes it way better than the Elders site. The one problem which makes it unusable though is that we need wind speed forecasts for the day not just the current reading. We're in weed control. Cheers,positive,11.772115,38.570187
"Great app. Good detail, very user friendly",positive,-46.400814,-7.986239
"Would be handy to have city temps on
the radar screen",neutral,27.063795,15.259465
Love the mobile site. Would be great if you develop an android app.,positive,-33.721966,-21.266872
"We really miss the icons for the day's weather.
It's much easier to see the weather at a glance if there is a cloudy or sunny or rainy icon.",positive,-20.06609,-0.24706863
"I can't find the wind forecast information for the 7 days. Can't find text details, as per full 7 day forecasts for cities. I work outdoors.
Next 24 hours date is unclear - is it from 'now', or is it the next day? Date would help.",positive,16.556152,36.896107
"The new mobile site is pretty good but how about a brief weather description, eg partly cloudy, mostly sunny, etc'",positive,-43.863834,8.668584
It would be nice to have a text forecast of the overall weather of the day.,positive,25.395693,-2.7497103
"New mobile site is excellent, top job!",positive,51.31806,0.73522395
"Hi there, just wanted to say thanks for the mobile site, living in a cyclone area (cairns) and also being somene who often travels around Australia this is a great tool and so easy to use.... cheers Jan",positive,-29.539564,-0.32813781
"On the new site for mobiles, how do I set a favoured location even though I set location services on in safari? 

Thanks and hope you can help. 

Kind regards, 
Sara",positive,-2.077985,38.438404
"Can you make weather graph for today please.  I can only seem to select tomorrow.

Regards
Scott",positive,-27.440607,5.8617716
"Thanks for the opportunity to provide feedback on the new mobile site. 
The site certainly simplifies access to local weather and rain radar functions. This is welcome; I recently noted that many steps were needed to view the rain radar, so I applaud this simpler model. 
It is highly likely that users will seek mobile access to more specialised functions on the BOM site as time goes on. This is to be expected; it indicates that users in marine or agricultural industries have the same need for simplified access to this data. 
Best wishes, Tony Southwell",positive,31.025778,24.091652
"My first impression is that the best thing about the mobile site is that it does not have advertising. I use the BOM site a number of times each day, and this is important to me.",positive,-28.147255,-2.246653
The new mobile website is very good. Can you make an app? That would be even better :),positive,-49.162888,3.6056235
"Hi there, 

While the website is very useful and aesthetically, looks very nice, I have found it a little bit difficult to discern the forecast for the week by just looking at the icons. They all seem to be blue, and this makes it hard to make out the weather at a glance.",positive,23.077135,-9.395849
It would be great if the last and next 24 hour forecast were on the same page and the chart showed both the past and forecast too.,positive,13.363503,28.774038
Forecasting wind speed and direction also would be good,positive,51.21431,26.508612
"I like the new site and the way it can be set to your area, but I miss the short description of each days weather that was available on the old site. 

I also think it would be really helpful to include the weather pictures/icons so you immediately see a simple summary of the weather without having to analyse all the numbers and percentages.

Thanks!
Kat",positive,-19.818308,-0.5301383
"Love this on my Android. But not sure why I get Moorabin weather station for Mulgrave, when Scoresby station is just down the road.",neutral,-33.280785,-14.163999
A great idea and a very handy tool to have. Great work,positive,-26.032515,-26.030071
Pls show lakes rivers. Cant drill down to my location in Clayfield. Otherwise. Good work BOM lovers,positive,0.29933068,-9.527893
Nice site. Clear and easy to read. Certainly enough info for a mobile device.,positive,14.157405,-51.10377
"I really like many aspects of the mobile site. It's great to have both the forecast and observations together. But the information differs from what's on the full site, especially re chance of rain. Today the full site says there's a 90% chance of rain in Canberra while the mobile site says 30% or 50% at different times of day. I've noticed other similar errors over the past week. It would be great if this could be addressed.

Anna",positive,26.100937,37.183865
It is great. Shows all the local areas.,positive,-23.619806,-23.258821
What a great service..as a regular bush walker I always use BOM to see what the forecast is!Thankyou BOM!,positive,-24.858364,23.02265
Sensational!,neutral,-6.85416,4.0023513
love it! now I dont have to keep 2 sep pages open to quickly check radar and forcast! thanks will you do an app for android?,positive,-17.210007,12.211309
"I love the new mobile website, it has just the info I need. Thank you :)
Now for the BOM app!",positive,-37.85154,7.976306
"Love the new mobile site but miss the icons for sunny, partly cloudy etc.",positive,-43.639866,6.929964
"m.bom is fantastic. I view it on my pc via a chrome app and on my ipod. I can access it so speedily and check the current temp or   the radar for rain. I zoom in and out. I check the wind speed and direction and the likelihood of rain for later during the day. So easy to use quickly. Speedy reset too. I would check it at least once a day, most days. Thanks.",positive,41.343025,25.472424
"Excellent mobile website, well done. Have deleted all others now and will use m.bom as it is better and shows radar same as full site.",positive,-28.250166,20.25187
"This is an outstanding website. It would be useful to show multiple cities on the one screen or saved so you can flick through them. 

Thanks for the good work",positive,-30.031216,10.556451
"I'm in Narre Warren South, 3805, and the mobile site is giving me data from the Ferny Creek station 19km away. 
If I search for Cranbourne I get data from the Frankston station. 
Why does the site not use observational data from station 086375 at Cranbourne Botanic Gardens? This station is closer physically and in topologically and will be more accurate for my location.",positive,-0.21301223,15.121171
As a surfer I check the marine forecast for the west coast almost daily. I would love to see a tab on the mobile site. The mobile site is easier to page through and use on my android Thank you for the update,positive,-17.41882,12.948201
"Hi there I have had the BOM web page on my smart phone as a favourite for a couple of years now, but always lamented the difficulty in navigating to and viewing weather for my area. This new mobile website is fantastic, you guys have done such a Stirling job. Thank you fr a happy customer :) Rebecca Archer",positive,-19.975452,8.89431
Nice work.,positive,27.636066,-7.3929725
Great so far . Is there an actual app for it?,positive,48.507393,-26.603859
"Hi, great app :)

Wanted to ask if you could tap on any day showing, and the detailed information of that day could show.

Also the weather picture and forcast (becoming cloudy etc), shows on Perth, but not other areas?

Thanks for a great app
Ann-Marie",positive,-18.652279,14.900809
"Dear people at BoM, 
I am enjoying the new mobile website quite a lot. To make it even better, can you please add the newly implemented Doppler Wind radar in Perth? That would be very useful and informative.
Keep up the great work!
Hope this helps.",positive,-13.898458,23.317286
New mobile interface and usability is excellent.,positive,49.686256,1.2041603
"Great stuff is a really useable and easily understood site 

John Atkins",positive,6.7789803,-3.483806
"Love the new mobile site! Wrll done guys.
John m",positive,-42.97271,6.8195043
"Hi, very impressed with the new mobile website. One bug I've noticed is using the radar when not in Melbourne. I'm located in Port Fairy and the radar display seems to be a 512km loop centered on Melbourne. Also seem to be unable to pan the radar view.

Hope you find these comments useful.

Regards,
Alastair Davies",positive,30.731646,17.20366
"Great work on finally making the BOM website mobile friendly.
Just wondering if you could add two more lines of html, namely:




This allows a bookmarked webpage to be run at full screen for a much better user experience, especially on small mobile devices.
The documentation can be here:
https://developer.chrome.com/multidevice/android/installtohomescreen
http://www.html5rocks.com/en/mobile/fullscreen/

Also, I can't wait till you implement websockets and allow weather updates to be pushed live to the mobile website; then there won't be any need for mobile apps.",positive,-26.869709,13.667337
"The new mobile website is great, though I find the radar cycles through too quick.",positive,-38.97324,13.53187
Very good - local weather forecasts with good detail. An app would be good but I have you as a favourite in my browser.,positive,28.328606,-27.18462
"Daily weather needs a forecast icon, not JUST the chance of rain",negative,27.255589,38.483624
I like the new app. It is much clearer on my HTC one. It is also quick to go between the various views. Thanks for all your work.,positive,-38.63733,4.8086157
I fed back re the favourite being reset. I now consider it's because the App is actually web based & not stand alone like other weather apps & I regularly clear cookies & data to limit tracking. Other than that a good App!,positive,14.444096,-24.340525
"I love this website, it's so much better than the main one. It's quick and easy to read, displaying the main info simply and clearly! Plus it's giving me my direct area weather, not the city's, great!",positive,9.773928,0.8976969
Love the mobile site - excellent,positive,54.90349,-0.89442384
Very easy to use on Windows mobile. Can see without reading glasses.,positive,-0.08541574,-50.64667
Luv the new mobile weather website. Can u squeeze in sunrise sunset and maybe high and low tide times too? Cheers,positive,-20.349943,-10.211619
"'Rain since 9am' - I'd really like to see this in the current weather section.  Perhaps under the Humidity there seems a little space. Otherwise excellent,  I like the simplicity,  speed and clarity. Frank",positive,39.235405,-8.804012
"Site works well, could you put a pictures to indicate the weather conditions? Eg, a sun for a sunny day...",positive,11.847029,36.48882
"Great website, in the middle of shearing and nothing is much more important than knowing what is happening with the weather so the 3 hour breakdowns are great. Thanks.",positive,-31.143942,6.1707587
I like the new mobile site but could you add a graphic for sunny cloudy etc along with some wind info to the 7 day forecast please? Or just put in the words from the main site 7 day forecast. Thanks.,positive,44.52766,33.21923
I like it ! Now for the app!,positive,30.369633,-59.61617
"Love this app., it's crisp, clean, to the point and easy to navigate. I like to check the weather every day, especially cyclone season so having this so accessable on my phone and tablet is great.
Well done BOM!
Regards, Delighted Sue!",positive,4.0475845,-34.372902
I live in Cairns close to the AWS at the racecourse. Your forecast says 50% chance of rain. The radar shows 100% chance of rain over the whole of the Cairns region. It has been raining for hours.,positive,28.741661,38.25075
"Hi, great site for iphone now! Thanks :)",positive,-36.455837,-3.4075494
"I like it! Recognising it's a prcis with a quick link to the full site of course.
The favourite is volatile tho', apparently clearing when I ""flick"" the app away.",positive,15.062536,-22.50761
Great app. I would like to see the current rainfall figures on the front screen say *mm since 9am type of thing,positive,15.030176,-10.348401
"The new mobile site is very good but I can't work out what the star on the top right does apart from going from outline to solid 
Any clues?",positive,0.59997797,-11.039235
Please include wind direction info on weather view,positive,53.22251,23.851883
"Great change guys, like the new page on my mobile. Well done!!",positive,16.922548,13.89
Great new mobile site. It rocks - no need for third party apps anymore.,positive,-39.174347,10.060408
"Great overall. My only comment is that can't seem to change the Favourite location , it seems to default back to the 1st place I was when I loaded the site . I'm viewing on iPhone 4s with ios7.1 .",positive,-2.108005,40.432472
Norwood and Newstead Tasmania both default to the Hobart radar rather than the north west Tassie one which should be the default.,neutral,26.786367,13.350574
The new mobile site is just FANTASTIC! Impressive! Well done!!,positive,-45.936737,21.883778
Brilliant. Shows that a well designed mobile site is all you need.,positive,-65.43904,9.184993
"I like the large print format.Thank you.
Ruth L",positive,7.892787,-13.6208
"Love the new site 
http://m.bom.gov.au/sa/adelaide/
Easy to read, all info I need on one page
Thanks!",positive,-37.50683,7.800528
It would be better if zooming out on the rain radar would go all the way to the National loop please.,positive,34.167957,19.2611
I'm loving the new mobile web page. Good work guys!,positive,-40.269905,5.4560027
"Please add the ""apple-mobile-web-app-capable"" meta tag - this runs the page in full-screen mode on iOS devices.

See https://developer.apple.com/library/safari/documentation/AppleApplications/Reference/SafariHTMLRef/Articles/MetaTags.html for more details.",positive,-13.417493,25.70292
HOW TO INSTALL  BOM APP ON SAMSUNG S5,neutral,-22.731678,22.277962
how to instal app and where,neutral,-4.901579,8.051724
"Hi, the mobile website is great! Will you be making it into an app soon? Would be great to get hourly updates and alerts for new warnings.",positive,-14.775286,-16.963823
I entered 'Nobby Beach' Q 4218 in to search field and it did not recognise the address? Have you not formatted the search engine to the Australia Post register of places? This would be most helpful?,positive,-3.3758323,10.537865
"Hi, I am having trouble loading this page onto my phone?",negative,0.36988038,21.174484
Please include delta-t on the page,positive,-9.20508,32.381016
"Great job on the mobile page guys. Keep up the good work.
Real time info regarding the UV index would make a nice addition. This is of concern to many redheads such as myself.",positive,17.98491,-21.761545
"I like the new mobile site. Easy to navigate. Has the right information needed. Doing a good job guys. Good idea for feedback before making an app. Would like to see app. available for ipads as well.
Cheers",positive,8.585449,-30.238403
"How do i select a favourite location by default when starting the mobile app?
Great app
Regards phill",positive,-1.6751529,40.43315
"Great weather app ! I really like the clean, uncomplicated format and look, which still gives all the information you would want. Well done. Looking forward to it becoming available as an app.",positive,-15.81305,-26.326414
"Thanks for producing this great app, I'll be replacing my other weather apps with this one. The only thing I'd like to see added, is the rainfall total since 9am. I think most people appreciate this feature. Thanks again.",positive,-29.954632,2.2260547
Thats a cool new mobile site. Thanks and well done. Would love a feature to switch the wind speed to knots instead of km per hour. Keep up the great work. Cheers Jono.,positive,43.82071,20.154898
Love the mobile site. Great work guys. Damian,positive,-4.835153,-13.767643
I've only used the mobile site a little but I LIKE IT! Well done.,positive,13.347136,-18.636148
"The mobile site is fabulous thank you. I would like to see an icon showing foggy, cloudy, showers etc. Otherwise it is perfect!",positive,7.8731217,-13.60596
"Love the new mobile site. Its simple and easy to get all the info I need. I've noticed though that there is no ""feels like"" temperature from the Port Kembla weather station. Its there for Bellambi, but Port Kemble is closer to where I live.
Regards Max",positive,7.418308,-18.941143
Not webapp capable?!!,neutral,-0.10789342,7.0233703
"-You can only save 1 favourite location
- should be an app rather than just a web page",positive,-3.8035407,43.656494
"A good start. It fits well on the mobile screen and runs fast enough. I would like to see more maps, at least an mslp map, but a satellite map and, to be really useful, a composite showing all three.

Pogo.",positive,14.5896435,-2.5040417
"Fantastic new mobile website. Very nice, modern interface and all the information you need is easily accessible. I've just saved the Perth page on my iPhone's home screen and will be using this in place of Apple's weather app. Cheers",positive,-1.5893924,25.547697
"Unable to set favourites. Could you please explain process? Otherwise I have to enter location name every time. Regards, Mick",positive,-7.5551834,38.23368
"It would be nice to have the predicted mm amount of rain as well as the % chance of rain on the mobile site. Other than that the mobile site is really well done. Thanks, Jason",positive,29.021797,40.726677
"Wonderful. Easy to navigate the site.
Thanks.",positive,4.3293467,-39.823086
"Great app, would be good if you could include the weather conditions on the radar image ie. Temp, wind direction & speed as on the main Web site",positive,50.237385,22.699896
"Thanks for this great site!  Have you considered making two locations available so the used van click between them quickly.  For example, I would like to be able to switch quickly between Glebe (Sydney) and Blackheath (Blue Mountains, NSW).
Geoff",positive,-11.808229,-11.760398
"Hi folks,

The new BoM mobile website is excellent.  I run a community forecasting site in the Blue Mountains and find your mobile site the easiest to use. I've tested it on a 4 inch and 6.3 inch phone and 7 inch tablet. It works very well.

Cheers,

Lindsay Pearce
BoM Storm Spotter",positive,-27.264645,19.636538
"Hi great site better than any app on the market very accurate 
regards Bruce",positive,13.24622,6.782275
"Looking really good so far, I'm really liking it. One thing though,  could we have access to the doppler radar? Even if you could do a fully featured site for fire fighters? I'm a Bush fire fighter, I would happily pay $5 or so a year for a fully featured app or mobile friendly website.
Thanks",positive,7.540455,-3.1128032
"for tirrannaville and goulburn nsw the local radar.displayed is sydney or wollongong rather than canberra where our rain primarily comes from.
any reason?",neutral,31.50437,25.006401
Needs an app so it's available with a click of a button,neutral,-11.337312,15.506332
Great site. Well done. Easy to use and see. Will def be my goto.,positive,-11.477415,-40.596184
"Hi,
I'm an avid weather enthusiast, particularly with regard to severe weather/storms. Just wanted to say that the new mobile site is excellent. Much easier to navigate and logically thought out. Well done!",positive,-21.536589,2.3614233
Very good informative site. I think all wind should be in kmh/knots. Cannot yet expand radar image with plus sign magnitude. Keep up the excellent work.,positive,39.24236,8.476666
"Very smooth and informative. Like the layout,suits lumia windows phone, and nexus 7 tablet. (I know I was viewing in the browser and not the final app). In time would like to see aurora alerts added.",positive,7.7168007,-15.502456
Great site. Is there an App?,positive,-26.384457,-67.626686
Great new mobile site - well done!,positive,-42.728996,13.521809
"I would find it extremely helpful if there was how much rain was expected somewhere on the current day part. Fantastic that I know there is x% chance of rain but how much? Would be good to know how much. 
Fantastic site and can't wait for the mobile app to be up and running",positive,31.669247,37.247528
"I really like the new mobile pages. I visit the bom.gov.au website daily, and it's nice to have a mobile friendly ui rather than having to pinch zoom the full site to read the weather.

Please consider the following enhancements to complete the implementation. 
1) add the ""web-app-capable"" meta to support standalone app experience on Google Chrome for Android.
2) add the ""user-scalable=no"" tag to the viewport meta to prevent browsers from auto scaling the site when an input element has focus.",positive,-13.884687,25.681404
"Hi, please add the following line of code to ensure your mobile website enters full screen mode after being added to the home screen.



For an overview of what this line of code does please refer to:

https://developer.apple.com/library/mac/documentation/AppleApplications/Reference/SafariWebContent/ConfiguringWebApplications/ConfiguringWebApplications.html

I would be happy to discuss further. I believe the benefits from enabling full screen mode are immense (much better user experience and simulates a proper app for all intents and purposes).

Regards,

James.",positive,-13.52625,25.768076
Is there a clear radar image for Kempsey,positive,31.39423,4.794612
Need marine version which also provides sea and swell.,neutral,-10.514329,15.140567
Brilliant,positive,-65.09895,10.771644
Could we get main roads put on the radar,neutral,31.493725,13.343904
"Please add the text of the forecast. It is very useful, more than just the data. Maybe as an option or a 'click to view'.",positive,-11.513049,32.475235
"When I set my location (Armidale, NSW), the forecast is fine but when I switch to ""Radar"" I get the Newcastle? radar which doesn't include Armidale, rather than Namoi (which is the best for Armidale).",positive,28.33822,16.655054
Very good. Like it a lot.,positive,15.913355,-18.280096
"Well done on the new mobile weather site/app. It is a great example of how to do it right. Simple, elegant & informative. Thanks",positive,-42.32536,1.2652031
"Great site. 
I particularly like the breakdown of predictions over the course of the day & the 'feels like' feature. 

A little picture that summarises the day's forecast might also be helpful.",positive,14.878993,34.700096
"It would be great to be able to change the size,  so I can shrink it down a little.  Are you creating a widget?  It would be excellent to have this information there all the time. 

Thank you
Renata

PS.  I use a Samsung Galaxy Note 8.",positive,44.492252,-6.5707035
"Great APP
An improvement might be to have a search box for another location on the main page ... same as meteye",positive,1.1782,28.480711
"I'd prefer to see a description of the weather for each day, rather than just a max temperature and the chance of rain. Eg, showers increasing, hot and sunny, overcast morning clearing in the afternoon - etc. the current setup doesn't give a good feel for the forecast weather.
Thanks.",positive,20.804623,35.036873
"Coastal waters forecasts, tide predictions & moon phases would be a handy tab. Looking good though.",positive,28.9034,-30.22227
Found your new mobile site but where is the app icon?,neutral,-43.436775,10.455699
The new mobile site has no way to see rainfall since 9am. Is this something that will be looked into??,negative,-42.444965,10.074587
Could do with rainfall observations,neutral,1.9662629,16.688427
"Love the mobile site. One thing I'd like to see would be an icon for the sunshine/cloud-cover state of the weather of the day in question, e.g. ""sun"" for sunny, ""sun obscured by cloud"" for partly cloudy and ""cloud"" for cloudy.",positive,4.3748465,5.825568
Great site! Would be better if radar had the range and weather observations.,positive,19.730751,6.823809
New mobile site is great,positive,-42.728996,13.521809
"The mobile site's radar needs to have the option to turn on weather observations. Otherwise, it's great. Well done.",positive,22.733267,6.7615633
"The new mobile site looks great and has good information, BUT it doesn't say if the weather will be sunny or cloudy. This is a huge oversight! Also an icon showing this would be nice. 
Thanks, 
Sam.",positive,-41.5147,2.2295542
very good n easy to understand congratulations on this site,positive,19.228014,-41.784813
"It's Sunday 1st June at 11:42 a broad rain band is approaching from west only 20 km away your new site updated 1/2 hr ago still says chance of rain only 40 % weather zone says 90% it's ob its about to rain why are they forecasting more accurately than the BOM. They must be getting data from your output. ??? Please let me know
Regards David",positive,27.687258,36.136444
I like the mobile version. Can you add wind direction please. I'm adding the bookmark to my iPhone.,positive,53.053883,24.553883
Would it be possible to add daily rain fall?,neutral,29.569582,35.846436
Quite good but how do you get the app ?,positive,27.294916,-26.504478
Would be easier to have visual symbol to the weather information.,positive,-5.649107,-24.207773
Nice and clear. Just needs a few words with the forecast. If I have to go to the main site 'What's the point?',positive,21.155077,-11.639097
New site is fantastic.  I would like to see current daily rainfall total on the main page for my location.,positive,-1.6009433,28.315048
"At last! Mobile weather I can trust! Other weather apps/sites are messy, this is perfect. Well done bom.",positive,-22.702618,6.578983
"This is a wonderful app , easy to use and with lots of info

Thank you",positive,-30.29659,-30.382362
"Love the new mobile website, well done",positive,-48.98902,7.4052405
"Postcode 2850 listings truncated and mudgee nsw not available.
I'd signna petition tonsay you have one of the best web sites ever.
Thanks...",positive,-14.238216,6.994946
Great idea ! Just the radar for scottsdale keeps using Hobart radar not the nw one and isn't centred on scottsdale,positive,31.268442,15.7602625
"Like your new mobile site however the radar is no use for me as a cyclist. I need weather observations (temp and wind) which are not provided - at least I could not see how to turn them on as you can on the main site
Cheers",positive,23.655752,5.300979
"Hello to the person reading these comments, I hope this message finds you well...

Please pass on this message to the person who is able to make the change - please include the expected rainfall total for the CURRENT day also. Other days in the week also list the expected rainfall, but the current day does not. It would be very much appreciated if the current day shows an expected/forecast rainfall.

Thank you :)",positive,16.944197,39.641632
Looks great but missing the UV forecast - in a country like Aus this is pretty important ;),positive,12.351352,24.148516
Finally! Thank you!,positive,-34.875813,1.327669
Weather icons required as per main site to see at a glance what weather is up to!,neutral,-22.840866,0.10535348
Very nice and user friendly. I assume automatic redirection will start soon. My only thought is that it would be nice to be able to save more than one location as a favourite so I can easily switch between places I regularly visit. I can't seem to do this just by tapping the star- one overrides the other.,positive,24.780954,-7.056022
"BOM Team, well done. A simple effective and usable application for mobile users with the link to gain the full site. The Warnings Link is again invaluable. Can we see next a costal or marine version of this? Even a rural version would not be out of the question. 
Great stuff and a simple inovation to challenge all the paid apps!!!!
Well done.
Thanks
Ian",positive,6.7518992,-22.050066
"nice one, but just some feedback that using an all blue colour scheme makes it look like wet cold weather is forecast, until my brain decodes the text. would be nice to use colour more relevant to predictions.",positive,23.32065,-9.482912
"Well done with this , easy to navigate and information is instantly available to the user...great work",positive,0.8439631,-36.30884
Brilliant,positive,-65.09895,10.771644
"This is a great site keep up the good work, thanks.",positive,-30.728363,-38.9571
Love the app. Just thinking it is a bit basic and would love to be able to access the coastal wind forecasts,positive,-40.465946,-13.502094
"I love the
is new weather site on my samsung tablet, its great thankyou. Julie rankin",positive,-44.66139,7.48564
"Hi

Could you please add the function of showing the current temperature without opening the app?

ta

Brenda",positive,-12.684271,32.644688
Thanks for the new mobile website - it's extremely useful! I love the rain detail and easy access to the radar.,positive,-49.138996,9.812241
Good site  (how to get it  on home screen),positive,27.121353,-22.423767
Just added the mobile site and it's great - I especially love the 'use current location' feature & the inclusion of the radar. I'd like to request you add an option to view the national radar as well as the chosen location one - maybe on the options menu with the capital cities? Sometimes it's nice to see an overall view and it would be great to be able to do that without launching the full BOM site!,positive,28.71809,6.1961727
It's great but you need it in an app.,positive,-13.801558,17.295835
Loving your mobile website.  Would be great if there's a way to quickly switch to a 256km view.  Also...when swapping between regional locations would be beaut to be able to more readily save for faster retrieval (favourite star seemsproblematic),positive,-3.068832,39.209915
Great app. Will use it on land and sea. Seems to cover everything and easy to use,positive,-11.845436,-41.04313
"It is much easier to interpret the radar with roads, rivers &the; railways turned on. This option doesn't seem to be available on the mobile site?",positive,24.57357,14.225762
Just had a quick browse and 1st impression is it looks to be very easy to use and very informative,positive,-5.0147185,-33.339237
"Great design, clear, easy to use. Thank you for including rainfall amounts for all future days. 

This does magnify the problems with thunderstorms though. At least on the full site, for main locations, you can read the long form forecast to see if there is a thunderstorm forecast - whereas here you only show the prcis. Please advise if this will change soon?",positive,8.670831,29.950949
Please slow down radar speed the same as web site.,positive,-13.576167,38.221897
"Brilliant!  Thanks again for all your hard work.  This is a fantastic tool that saves time when on the go by providing all the inormation you want on one page, with the radar only one click away.  As a commuting cyclist, I love knowing the current and 'Feels Like' temperatures, as well as the breakdown of the chance of rain throughout the day.  Thank you very much.",positive,5.5667634,28.30356
Like the good easy layout of it,positive,22.341616,-21.84538
"New Mobile website nice to use & quick.
I heard on 2UE radio you may launch an app?
If so, it would be great to see the breakdown of expected rainfall in 3 hour segments (like MetEye text version).
Also, the app I currently use has 48 hours forecast rather than 24 hours.
If an app is created, happy to see advertisements on it if app is free. And you could offer an ad free version for a couple of dollars. 
I paid $1.99 for the one I use, it's ad free and great.
If you created one with the added detail mentioned, I would definitely buy the ad free version.
Thanks.",positive,-7.915528,-3.8518972
Just unreal the best app on the planet  well done everyone that is involved Regards Peter,positive,-5.172788,9.349955
A you are here dot in the rain radar would be a cool feature.,positive,31.360397,26.356318
You are still using the woomera map and there is no coober pedy on this radar,negative,31.541807,16.557219
Love it,positive,-55.29097,-24.294567
Warrnambool needs mt gambier radar feed as weather doesn't usually come from Melbourne direction !,neutral,23.498758,6.1619053
"Love this site, thank you!",positive,-52.17114,-15.186065
"But can't tell if I'm requesting from a mobile device if m. is not in front?  It's called responsive.

Happy to consult if you need it?  Using m. went out a while ago as it will cause you problems later on.

Lee.

Call me u need the help.",positive,-10.502572,15.14754
More details in forecast days. On the normal website it shows further details like Afternoon shows etc.,positive,13.675764,33.233955
Adelaide doesnt have a postcode to search by.,neutral,-3.340643,10.578511
Excellent! Thank you. Very usable.,positive,49.532543,-3.1067784
There is no actual rainfall information during the day.,negative,18.237198,41.825466
"On the app the wind speeds need to be both in k's and knots. Older people will use this app too. Particularly fishermen.  Also I emailed a request some time ago for the BoM to build an historic data base at Cairns Racecourse like they do at the Airport site (monthly , yearly temp/rain etc). Not just the past ""3 days"" as it does now. Sorry if this is off topic but I suspect the same people are responsible for both data sets. Can this be rectified? I love the ""WOW"" page and it is long overdue. Community involvement will hopefully steer some people back your way that have defected to ""those other"" facebook pages where commercial interest takes precedent over public safety. You need to get more accuracy in the 7 day forecast ""images"" Suggesting there will be a thunderstorm via an image on a given day when the written forecast says otherwise is aiding ""those other"" facebook sites in trashing your department. 

  Finally I live in Cairns and would love to see an AWS over on the hills behind Yarrabah again with historic data sets. This would rival Babinda for rainfall totals. Keep up the great work.",positive,6.6188116,26.843594
"I would also like to see the satellite image for same region as the radar or better both together, and with synoptic isobars would be fantastic. Thanks.",positive,-24.75513,36.154926
"Radar images are flicking too quickly.  Very difficult to freeze on the most recent image.  Normal web browser pauses for longer on the most recent image.  Thanks, great work!",positive,25.322218,11.086988
"Congratulations on the new mobile site. It is generally very slick, clean and informative. Two suggested improvements:

* The dual tone weather icons (illustrating ""a few showers"", ""rain at times"", etc) would be far easier to interpret with more colours (e.g. a yellow sun, grey clouds for ""rain at times"", etc).

* On the ""Next 24 hours"" page. Have an option for wind speeds to be displayed as knots rather than Km/h.

Cheers, John.",positive,26.359358,29.40802
Great looking mobile site. Just wanted to bring to your attention that the Favourite weather feature does not work.,positive,-15.70243,-19.784529
The mobile site weather is great. I've only just found it. Bit confused by a few things though. The forecast for today says rain 95% on willy weather and weatherzone with thunderstorms developing but on this site only 40% chance of rain.  Yet this site also says rain developing. Also the radar doesn't show whyalla or eastern eyre peninsula. How do I see the rain on radar for my area. I think this site would be wonderful if I could access the radar. I have a keen interest in watching the weather patterns develop. The BOM site is teaching me heaps. So Thankyou. Marilyn Sterrett.,positive,31.40194,28.963818
"I hit the start next to the place name (I assume this makes a favourite location) and the page disappears: the part of the phone screen where the page was goes white, the web address is still in the address/location bar.",negative,0.5124026,28.867086
"Simply swipe left to right for next day, forecast instead of scrolling to bottom to select 'next day' just an idea",neutral,15.635347,36.718254
"How do I set a ""favourite location""? When I try to press the ""star"" 🌟icon next to the location, I am simply taken to a blank page. Also, are you able to store more than one ""favourite""? 
I'm using an Apple iPhone if that helps you in any way. The only other suggestion I'd make is an ""almanac"" function (high/low temps over previous 24hrs/month/year, same for rainfall totals). Apart from that, I think it looks great - very clear and easy to read.",positive,-2.583724,41.056774
"Looks & feels great....
Looking forward to using it.....
How far away is it ?",neutral,48.852764,-29.198483
Fantastic! app the hole family has download it.,positive,-41.058266,25.875866
"Me again, sorry meant to add a percentage of cloud cover as well would be great.

PUl",positive,-21.226418,-20.422127
"This is looking great. It would be so very useful if you could have a forecast of cloud base over the forecast period.

Thanks, Paul",positive,13.037138,26.232378
"Quite impressed, should be as good as the Web site when finished.",positive,26.154867,-25.18109
"A good start. I am a tennis player so the weather app is important to me. I have an iphone5s. My feedback includes:
1. Too much wasted space on front page. I would like a quick snapshot of temperature and probability of rain. Text font too big. Should be able to resize whole screen
2. Rain prediction layout is not intuitive
3. Not enough use of contrasting colours. All blue anx grey. Needs some green and red
4. I have always wanted a rain radar forecast. All the displays i have seen are all historical. I am sure the BOM has the predictions/analytics - i am just asking u make this available to the public
Thank you
Regards Alex Massie",positive,28.144243,30.206633
It's easy to use and has the information that you want right there at the top as soon as the page loads. It's easier to access the radar. Love it! Great work.,positive,-14.275942,-27.570974
"It looks great, works well.",positive,-28.915352,-36.020508
"Awesome!
Any chance of an app for Windows Phone?",positive,-32.96589,40.432762
"Very impressed! It looks great, loads quickly and seems very responsive!",positive,-21.059668,-26.65879
"Looks ok, except there is no forecast for wind direction and strength
Cheers",positive,49.381344,26.052944
great! useful and easy to use.,positive,-14.486916,-42.499657
Great start. Next you need to develop an Android app including a widget.,positive,-14.755488,11.034685
Like it 👍,positive,31.077509,-59.180153
Love love love it. Wish it was an iPhone app,positive,-51.14169,-21.762436
"The Throughout the day chance of rain % area should have some mention of how much (mm) rain is possible
Looks good so far ,
Bill",positive,27.703531,40.362118
