comments,label,x,y
"Hi, please add the following line of code to ensure your mobile website enters full screen mode after being added to the home screen.



For an overview of what this line of code does please refer to:

https://developer.apple.com/library/mac/documentation/AppleApplications/Reference/SafariWebContent/ConfiguringWebApplications/ConfiguringWebApplications.html

I would be happy to discuss further. I believe the benefits from enabling full screen mode are immense (much better user experience and simulates a proper app for all intents and purposes).

Regards,

James.",positive,8.489262,1.1858307
Is there a clear radar image for Kempsey,positive,-37.846336,26.88084
Need marine version which also provides sea and swell.,neutral,-11.559008,-9.146755
Brilliant,positive,12.349623,20.260914
Could we get main roads put on the radar,neutral,-0.8176185,50.795303
"Please add the text of the forecast. It is very useful, more than just the data. Maybe as an option or a 'click to view'.",positive,41.68987,-8.475624
"When I set my location (Armidale, NSW), the forecast is fine but when I switch to ""Radar"" I get the Newcastle? radar which doesn't include Armidale, rather than Namoi (which is the best for Armidale).",positive,2.7073822,48.35091
Very good. Like it a lot.,positive,-10.416606,14.0977545
"Well done on the new mobile weather site/app. It is a great example of how to do it right. Simple, elegant & informative. Thanks",positive,13.853714,-37.488686
"Great site. 
I particularly like the breakdown of predictions over the course of the day & the 'feels like' feature. 

A little picture that summarises the day's forecast might also be helpful.",positive,42.20309,6.081936
"It would be great to be able to change the size,  so I can shrink it down a little.  Are you creating a widget?  It would be excellent to have this information there all the time. 

Thank you
Renata

PS.  I use a Samsung Galaxy Note 8.",positive,-22.399,-2.9193068
"Great APP
An improvement might be to have a search box for another location on the main page ... same as meteye",positive,21.138554,-2.8673613
"I'd prefer to see a description of the weather for each day, rather than just a max temperature and the chance of rain. Eg, showers increasing, hot and sunny, overcast morning clearing in the afternoon - etc. the current setup doesn't give a good feel for the forecast weather.
Thanks.",positive,39.356827,17.327023
"Coastal waters forecasts, tide predictions & moon phases would be a handy tab. Looking good though.",positive,32.22921,6.25176
Found your new mobile site but where is the app icon?,neutral,19.95012,-42.174297
The new mobile site has no way to see rainfall since 9am. Is this something that will be looked into??,negative,21.120651,-41.014397
Could do with rainfall observations,neutral,24.418928,6.3257914
"Love the mobile site. One thing I'd like to see would be an icon for the sunshine/cloud-cover state of the weather of the day in question, e.g. ""sun"" for sunny, ""sun obscured by cloud"" for partly cloudy and ""cloud"" for cloudy.",positive,23.701231,-21.890547
Great site! Would be better if radar had the range and weather observations.,positive,6.1165023,49.64475
New mobile site is great,positive,20.578806,-43.689293
"The mobile site's radar needs to have the option to turn on weather observations. Otherwise, it's great. Well done.",positive,-2.7590506,37.799294
"The new mobile site looks great and has good information, BUT it doesn't say if the weather will be sunny or cloudy. This is a huge oversight! Also an icon showing this would be nice. 
Thanks, 
Sam.",positive,14.596307,-37.557835
very good n easy to understand congratulations on this site,positive,-49.84637,-9.785359
"It's Sunday 1st June at 11:42 a broad rain band is approaching from west only 20 km away your new site updated 1/2 hr ago still says chance of rain only 40 % weather zone says 90% it's ob its about to rain why are they forecasting more accurately than the BOM. They must be getting data from your output. ??? Please let me know
Regards David",positive,38.2567,24.602398
I like the mobile version. Can you add wind direction please. I'm adding the bookmark to my iPhone.,positive,62.53271,7.824697
Would it be possible to add daily rain fall?,neutral,40.08978,28.155977
Quite good but how do you get the app ?,positive,16.420076,16.526587
Would be easier to have visual symbol to the weather information.,positive,-25.370998,0.024891892
Nice and clear. Just needs a few words with the forecast. If I have to go to the main site 'What's the point?',positive,-39.95794,26.213263
New site is fantastic.  I would like to see current daily rainfall total on the main page for my location.,positive,23.591255,-1.2698615
"At last! Mobile weather I can trust! Other weather apps/sites are messy, this is perfect. Well done bom.",positive,11.327082,-21.900888
"This is a wonderful app , easy to use and with lots of info

Thank you",positive,-30.95489,-22.15894
"Love the new mobile website, well done",positive,16.573227,-46.441948
"Postcode 2850 listings truncated and mudgee nsw not available.
I'd signna petition tonsay you have one of the best web sites ever.
Thanks...",positive,-6.3799267,24.035364
Great idea ! Just the radar for scottsdale keeps using Hobart radar not the nw one and isn't centred on scottsdale,positive,-2.7026877,47.7567
"Like your new mobile site however the radar is no use for me as a cyclist. I need weather observations (temp and wind) which are not provided - at least I could not see how to turn them on as you can on the main site
Cheers",positive,-2.2782373,36.638786
"Hello to the person reading these comments, I hope this message finds you well...

Please pass on this message to the person who is able to make the change - please include the expected rainfall total for the CURRENT day also. Other days in the week also list the expected rainfall, but the current day does not. It would be very much appreciated if the current day shows an expected/forecast rainfall.

Thank you :)",positive,42.476665,11.880827
Looks great but missing the UV forecast - in a country like Aus this is pretty important ;),positive,32.840782,6.3323574
Finally! Thank you!,positive,-5.989327,-37.506416
Weather icons required as per main site to see at a glance what weather is up to!,neutral,18.93855,-24.773249
Very nice and user friendly. I assume automatic redirection will start soon. My only thought is that it would be nice to be able to save more than one location as a favourite so I can easily switch between places I regularly visit. I can't seem to do this just by tapping the star- one overrides the other.,positive,28.059078,-8.040228
"BOM Team, well done. A simple effective and usable application for mobile users with the link to gain the full site. The Warnings Link is again invaluable. Can we see next a costal or marine version of this? Even a rural version would not be out of the question. 
Great stuff and a simple inovation to challenge all the paid apps!!!!
Well done.
Thanks
Ian",positive,-43.023182,11.008112
"nice one, but just some feedback that using an all blue colour scheme makes it look like wet cold weather is forecast, until my brain decodes the text. would be nice to use colour more relevant to predictions.",positive,-6.620088,3.8014321
"Well done with this , easy to navigate and information is instantly available to the user...great work",positive,-55.427723,-5.363346
Brilliant,positive,7.965661,25.36281
"This is a great site keep up the good work, thanks.",positive,-8.966557,-40.059284
Love the app. Just thinking it is a bit basic and would love to be able to access the coastal wind forecasts,positive,5.6345506,-44.056892
"I love the
is new weather site on my samsung tablet, its great thankyou. Julie rankin",positive,17.63296,-37.4163
"Hi

Could you please add the function of showing the current temperature without opening the app?

ta

Brenda",positive,43.863243,-12.907762
Thanks for the new mobile website - it's extremely useful! I love the rain detail and easy access to the radar.,positive,14.659165,-47.726368
Good site  (how to get it  on home screen),positive,25.971567,14.848682
Just added the mobile site and it's great - I especially love the 'use current location' feature & the inclusion of the radar. I'd like to request you add an option to view the national radar as well as the chosen location one - maybe on the options menu with the capital cities? Sometimes it's nice to see an overall view and it would be great to be able to do that without launching the full BOM site!,positive,5.525078,55.202457
It's great but you need it in an app.,positive,-14.684273,-12.44199
Loving your mobile website.  Would be great if there's a way to quickly switch to a 256km view.  Also...when swapping between regional locations would be beaut to be able to more readily save for faster retrieval (favourite star seemsproblematic),positive,29.11515,-11.577753
Great app. Will use it on land and sea. Seems to cover everything and easy to use,positive,-41.766148,-18.513666
"It is much easier to interpret the radar with roads, rivers &the; railways turned on. This option doesn't seem to be available on the mobile site?",positive,-5.3525777,41.028805
Just had a quick browse and 1st impression is it looks to be very easy to use and very informative,positive,-36.57639,-15.368064
"Great design, clear, easy to use. Thank you for including rainfall amounts for all future days. 

This does magnify the problems with thunderstorms though. At least on the full site, for main locations, you can read the long form forecast to see if there is a thunderstorm forecast - whereas here you only show the prcis. Please advise if this will change soon?",positive,40.643673,-7.0782657
Please slow down radar speed the same as web site.,positive,9.932454,52.250477
"Brilliant!  Thanks again for all your hard work.  This is a fantastic tool that saves time when on the go by providing all the inormation you want on one page, with the radar only one click away.  As a commuting cyclist, I love knowing the current and 'Feels Like' temperatures, as well as the breakdown of the chance of rain throughout the day.  Thank you very much.",positive,-2.429898,-33.12362
Like the good easy layout of it,positive,-34.243362,11.033641
"New Mobile website nice to use & quick.
I heard on 2UE radio you may launch an app?
If so, it would be great to see the breakdown of expected rainfall in 3 hour segments (like MetEye text version).
Also, the app I currently use has 48 hours forecast rather than 24 hours.
If an app is created, happy to see advertisements on it if app is free. And you could offer an ad free version for a couple of dollars. 
I paid $1.99 for the one I use, it's ad free and great.
If you created one with the added detail mentioned, I would definitely buy the ad free version.
Thanks.",positive,25.332403,9.078846
Just unreal the best app on the planet  well done everyone that is involved Regards Peter,positive,7.2784667,8.262934
A you are here dot in the rain radar would be a cool feature.,positive,31.668123,29.507517
You are still using the woomera map and there is no coober pedy on this radar,negative,-4.177938,47.832024
Love it,positive,24.223715,-64.90748
Warrnambool needs mt gambier radar feed as weather doesn't usually come from Melbourne direction !,neutral,-1.9743615,37.21549
"Love this site, thank you!",positive,-5.37854,-41.709232
"But can't tell if I'm requesting from a mobile device if m. is not in front?  It's called responsive.

Happy to consult if you need it?  Using m. went out a while ago as it will cause you problems later on.

Lee.

Call me u need the help.",positive,-11.683975,-9.30444
More details in forecast days. On the normal website it shows further details like Afternoon shows etc.,positive,37.94075,6.6058106
Adelaide doesnt have a postcode to search by.,neutral,10.696496,6.4098935
Excellent! Thank you. Very usable.,positive,-6.2932467,-36.013004
There is no actual rainfall information during the day.,negative,44.226936,12.362374
"On the app the wind speeds need to be both in k's and knots. Older people will use this app too. Particularly fishermen.  Also I emailed a request some time ago for the BoM to build an historic data base at Cairns Racecourse like they do at the Airport site (monthly , yearly temp/rain etc). Not just the past ""3 days"" as it does now. Sorry if this is off topic but I suspect the same people are responsible for both data sets. Can this be rectified? I love the ""WOW"" page and it is long overdue. Community involvement will hopefully steer some people back your way that have defected to ""those other"" facebook pages where commercial interest takes precedent over public safety. You need to get more accuracy in the 7 day forecast ""images"" Suggesting there will be a thunderstorm via an image on a given day when the written forecast says otherwise is aiding ""those other"" facebook sites in trashing your department. 

  Finally I live in Cairns and would love to see an AWS over on the hills behind Yarrabah again with historic data sets. This would rival Babinda for rainfall totals. Keep up the great work.",positive,21.076303,0.8303337
"I would also like to see the satellite image for same region as the radar or better both together, and with synoptic isobars would be fantastic. Thanks.",positive,-13.428784,-2.5975564
"Radar images are flicking too quickly.  Very difficult to freeze on the most recent image.  Normal web browser pauses for longer on the most recent image.  Thanks, great work!",positive,3.075258,42.3415
"Congratulations on the new mobile site. It is generally very slick, clean and informative. Two suggested improvements:

* The dual tone weather icons (illustrating ""a few showers"", ""rain at times"", etc) would be far easier to interpret with more colours (e.g. a yellow sun, grey clouds for ""rain at times"", etc).

* On the ""Next 24 hours"" page. Have an option for wind speeds to be displayed as knots rather than Km/h.

Cheers, John.",positive,36.42952,16.01873
Great looking mobile site. Just wanted to bring to your attention that the Favourite weather feature does not work.,positive,-25.325779,-12.274664
The mobile site weather is great. I've only just found it. Bit confused by a few things though. The forecast for today says rain 95% on willy weather and weatherzone with thunderstorms developing but on this site only 40% chance of rain.  Yet this site also says rain developing. Also the radar doesn't show whyalla or eastern eyre peninsula. How do I see the rain on radar for my area. I think this site would be wonderful if I could access the radar. I have a keen interest in watching the weather patterns develop. The BOM site is teaching me heaps. So Thankyou. Marilyn Sterrett.,positive,34.186752,30.463568
"I hit the start next to the place name (I assume this makes a favourite location) and the page disappears: the part of the phone screen where the page was goes white, the web address is still in the address/location bar.",negative,22.45605,-3.6278143
"Simply swipe left to right for next day, forecast instead of scrolling to bottom to select 'next day' just an idea",neutral,41.7846,5.90731
"How do I set a ""favourite location""? When I try to press the ""star"" 🌟icon next to the location, I am simply taken to a blank page. Also, are you able to store more than one ""favourite""? 
I'm using an Apple iPhone if that helps you in any way. The only other suggestion I'd make is an ""almanac"" function (high/low temps over previous 24hrs/month/year, same for rainfall totals). Apart from that, I think it looks great - very clear and easy to read.",positive,29.216843,-8.092557
"Looks & feels great....
Looking forward to using it.....
How far away is it ?",neutral,-33.562378,42.22796
Fantastic! app the hole family has download it.,positive,-0.21266152,-14.074662
"Me again, sorry meant to add a percentage of cloud cover as well would be great.

PUl",positive,23.19459,18.119215
"This is looking great. It would be so very useful if you could have a forecast of cloud base over the forecast period.

Thanks, Paul",positive,33.217033,4.351593
"Quite impressed, should be as good as the Web site when finished.",positive,-5.8958154,30.797583
"A good start. I am a tennis player so the weather app is important to me. I have an iphone5s. My feedback includes:
1. Too much wasted space on front page. I would like a quick snapshot of temperature and probability of rain. Text font too big. Should be able to resize whole screen
2. Rain prediction layout is not intuitive
3. Not enough use of contrasting colours. All blue anx grey. Needs some green and red
4. I have always wanted a rain radar forecast. All the displays i have seen are all historical. I am sure the BOM has the predictions/analytics - i am just asking u make this available to the public
Thank you
Regards Alex Massie",positive,32.635906,23.153862
It's easy to use and has the information that you want right there at the top as soon as the page loads. It's easier to access the radar. Love it! Great work.,positive,-29.575098,-10.523285
"It looks great, works well.",positive,-16.11559,40.487896
"Awesome!
Any chance of an app for Windows Phone?",positive,26.053328,44.63777
"Very impressed! It looks great, loads quickly and seems very responsive!",positive,-8.6944275,30.101637
"Looks ok, except there is no forecast for wind direction and strength
Cheers",positive,56.56141,4.6841474
great! useful and easy to use.,positive,-47.761063,-23.527248
Great start. Next you need to develop an Android app including a widget.,positive,-20.455257,-33.799232
Like it 👍,positive,11.724886,29.951483
Love love love it. Wish it was an iPhone app,positive,21.485847,-59.555298
"The Throughout the day chance of rain % area should have some mention of how much (mm) rain is possible
Looks good so far ,
Bill",positive,43.28943,23.167963
"Like the site very much, lots of information easy to read.
Great so far so interested to see the finished product.",positive,-50.44088,16.720427
Good app but does not refresh when you drag down,negative,11.061987,10.615169
Just love this new service - so handy to get local forecasts and information - many thanks BOM,positive,14.47585,-39.0057
A good site with easy info quickly retried,positive,-25.46396,8.070374
"Very good site ,information is great and helpful",positive,-28.045483,-4.4112387
"Looks nice, but would be better as an app with a widget that shows basic info all the time. I use ""Weather Australia"" which uses bom data and works well.",positive,-27.915178,-16.468365
"Great clear format and txt, responds very well. Congrats.
would like to see basic statement on waves tides on home page.",positive,-37.166874,23.64925
Love the design and layout of site. Would be great as an app. Only issue is the current location is coming up saying Yatala when the is not a suburb where located. Does locate the nearest station from where the weather was being read though.,positive,32.782562,-6.5086317
"Looks great already, thanks.",positive,-12.212815,-34.8476
"Derp, there is a tab for radar.",neutral,-0.048432212,48.395264
"Excellent, simple and bold. A tab for radar images wouldn't go astray as people like them.",positive,-42.4206,11.140332
"Love your new mobile website
Please make an app for it !",positive,17.447353,-46.64193
"So far a very pleasant and uncluttered look and feel.
Maybe a forecast description from the full site and an icon up near the temperature reading would help. Then at one glance we could get a feel of what the day may produce.
Regards
Col",positive,-15.029371,16.986626
"Looks great guys. Will the completed site have forcast for a week in advance?  Nice clean site, no clutter, easy to read and navigate around.",positive,-55.983875,5.5242643
Looking good.,positive,-60.991474,-20.898365
Love how it's lists rainfall chance percentage during a time frame 2 thumbs up,positive,31.967834,-31.302244
Very good guys,positive,-11.86637,-23.687931
"Great site, I would add access to synoptic charts as other mobile stes do.... Otherwise great detail!",positive,24.026522,17.855755
The site is great! I use it every day. Could you add a link to the water and the land page and make it easier to navigate on a mobile device. The buttons on the rainfall page are very small. Thanks David,positive,15.749899,-6.6361175
Excellent mobile phone website,positive,-2.602546,-22.320564
Great start. Would love to see an app on the Google play store with widgets.,positive,2.1701028,-42.343235
"The new mobile site has a great look. Would it be possible to show daily min/max recorded temps and the times at which they occurred? Also the ability to choose from a list of favourite locations would also be helpful.
Thanks.",positive,33.25703,-12.727124
I love it. Be great if you made into an app.,positive,22.765175,-63.35536
"Looks great would use this site ,:)",positive,-54.663982,-19.036083
"Clear and easy to read at a glance, thanks",positive,-50.599876,23.837448
"Well done, nice and simple, has the right info and I love the graph with ability to see temp and humidity predicted at certain times. Good job, and already pinned to welcome screen. On a windows phone.",positive,20.606186,41.87055
"Hi,

Congrats on the new site I think it's awesome...have tried finding a app that matches the Bom website but all don't provide as accurate info as Bom ..good luck hopefully one day they might create an app cheers Gavin",positive,5.586016,-15.539794
"It would be great to be able to see the rain, temp and wind observations on the radar on the mobile site. Thanks",positive,61.02018,12.8206
Great mobile site!,positive,6.3216176,26.755466
"I like it.  It's simple and easy to read with all the relevant information that I want.

It would be good if the location for current weather conditions be determined by the devices GPS and/or Network location where available and default to last accessed weather location if not available.  Hence, I go to the mobile site and it tells me today's weather for wherever I happen to be, be it the Gold Coast, Sydney or Monash in South Australia.",positive,21.755152,-15.0064945
Great site find it easy to use,positive,-47.64021,-22.831964
the app looks very good and seems to have all the right info that any one would need to see at a glance,positive,-24.003956,10.055845
"Very good updates
Will be the best app out there when released",positive,8.712063,9.834399
Love it,positive,25.782127,-61.671192
Love it already:),positive,2.300317,-44.81435
Looks great and easy to following,positive,-46.349133,-11.973425
Really like the look of it so far. Good job. Would be nice to have the ability to see the whole day or next 12 hours in an hourly (or 3 hourly) format as it makes planning easier. Eg 8am dry 9 am dry 10 am 5% chance of rain. Weather Live does an ok job at displaying the data however I sometimes question the accuracy of said data. Many thanks stefan,positive,32.18452,16.704048
Looks great - let me know when it's available!,positive,-30.078323,-29.986681
Good looking site easy to manoeuvre around so that's good for us over 60's. Would certainly use it.,positive,-44.84249,-16.196892
"Great idea, can you add UV index number and also today's weather says tonight 17 tomorrow 15 but the boxes under are not labelled are they low and high? Or Top and low temps? I love a quick pic like rain or sun aswell! :-) j use this site every day!",positive,0.2405399,-5.9490542
Yeah looks ok to me awesome,positive,-37.643677,-3.6862628
"The mobile site looks and works great. 

When I allowed it to use my location (it detected toorak) I was alarmed to see the yellow exclamation mark for warnings. 

They're not near enough to me to warrant the yellow alert. Maybe even a different colour? The yellow really stood out and over shadowed the rest.",positive,-13.097382,34.395794
"The time lapse on the radar is running too fast, please slow it down to the same as website. Would like to add roads to radar maps as well",positive,1.1723384,52.656918
It would be great if you could provide the predicted wind direction and speed in 3hrly blocks as you have for the chance of rain. If that was done It would be perfect for my purposes,positive,58.065098,7.4498205
Excellent. Really like it.,positive,-22.913141,-24.115795
I loving it so far. Keep going!,positive,-35.516056,49.292286
Very excited for the new website. Would be great if it could remember where I was and my phones permissions so that I didn't have to accept every time,positive,25.936546,-40.70146
"Put details into 'details' tab, & allow L/R swiping to move fwd or backward 24hrs at a time",positive,32.04781,-27.756224
"It's fantastic, easy to understand doesn't take long to load I think you guys should make an app :)",positive,-6.624261,-18.49233
"It's a bit plain. Needs more detail. Looks good so far, but if I were to use it as my go-to weather site, then you need to be as detailed or better than weatherzone. Cheers.",positive,-14.034415,-6.525647
Looks good will be helpful for agricultural practises,positive,-36.57966,-5.069642
Yay!!! Finally!!! Thanks good people.  Hope the government doesn't take all your jobs away... :(,positive,-5.0507274,-32.625572
Love it so much quicker to load. Would be even better if there was a bom widget for smartphone.,positive,-4.576185,-12.960174
Love it,positive,25.940788,-63.46026
"Easy to navigate around the site. Looked at previous/next 24 hr pages and liked the split of times/forecasts, including % chance of rain, or observations recorded. Prefer that the table or graph/chart tabs say what they are rather than use a symbol but easy to learn after one use so not a bit issue. Liked the scroll bar/line on the chart to identify observations for different times over the last 24 hrs. Colour, font, etc makes information easy to read and not too busy. A significant improvement on the current BoM website and more of a product that stacks up against some of the other weather Apps. Would be great to incorporate other forecasting features such as tides, sea conditions, moon rise/set, cyclones, etc into the App as well. Or did I miss that? Thanks for the opportunity to review and offer some thoughts. Scott",positive,18.079628,-11.29744
"what about including info on wind, uv & pollen counts?",neutral,52.818314,11.834119
I use your website every morning this is awesome,positive,-0.4304341,-23.440203
"I really like the look of the app, and there is just the right amount of information. Only one suggestion, please bring up the size of the font of the date, and place it first - so that you know immediately that you are looking at today's weather. It helps you with the date as well - you know, when you first wake up on a train, plane, or even in your own bed - groggy ...'what day is it' oh, I see it's the 28th great, now what is the weather going to be like?",positive,42.978245,-1.6414299
"I think it's great- current weather is clear and easy to see, the weekly forecast too. Accessing the rain radar is much more user friendly too.",positive,-15.642299,-51.858643
Gives every I want to see,positive,-23.5021,-11.674251
So far so good !! I rely on the weather and an app direct from the BOM will become my bible. When is it going live pls ?,positive,10.708246,-17.51708
"Liking the preview, can you build in a Customisable summary view?",positive,13.553471,10.524955
"A great looking app and definitely needed.I noticed that the 7 day forecast section doesn't show wind forecasts or other detailed info. I did see this info when I clicked on the 'launch full page' button. Can wind and other relevant info also be added to the mobile app, especially marine related weather info, like what can be viewed on MetEye. This would make the mobile app very useful for boating, diving, surfing etc.",positive,-24.782125,5.4765725
"Please make an app, not a site...
but the sitelooks good. ..",positive,44.898663,-20.83287
Looks promising start - the size of the radar scan though is too small to see any accurate readings,positive,-17.942415,14.125415
"Hi - the site looks good on mobile devices. I also like that you are showing the temp ranges as minimum THEN maximum, which makes a lot of sense for most locations in Australia where the minimum is in the morning, then we reach the max during the day. Never liked the max-min standard. One request - please see if you can provide a way to get detailed weather info for each day. A lot of sites ""dumb down"" their web pages and mobile pages, but I think by not providing an easy way for people to drill down to reach some really detailed info, we are just contributing to people being information skimmers, and not encouraging them, or giving them an easy opportunity, to delve into the data behind the pretty summaries.",positive,12.072889,0.030467713
Looks good. Being on the land we rely on a good weather forecast. I regularly use the radar.,positive,12.651582,38.67286
"So far so good.
Please keep it simple.",positive,-34.506065,35.71254
Layout looks nice however needs a greater variant of colours as all blue is hard on the eyes. Maybe a colour system to indicate the weather at a glance?,positive,-30.762564,8.083636
Much much better than what is currently available. I hope it's available soon,positive,-31.305586,-30.724825
Woohoo go to see just need it I a app,positive,-12.433381,-9.478593
I like it. Nice and clear  easy to use. Great.,positive,-45.105984,26.742697
Looks very slick - works well - great work.,positive,-15.733524,39.523556
"So far is great,very informative. Easy to use",positive,-39.893818,42.094013
Looks good lots of information,positive,-30.591467,-3.3868332
It it excellent and very user friendly for a non-technical but keen weather watcher. Well done!!,positive,-13.784521,-51.94202
You still have Woomera with no Coober Pedy marked on radar map,negative,-0.5201185,47.476074
Please add my location as a marker on the radar map Please.,positive,45.26765,-15.060987
Very nice. Did like the white background on the pics.,positive,13.594168,15.099441
I'm so happy to have this app on my phone.  In my job I'm constantly checking the radar prior to garden weddings.  This will make it a lot easier. Thank you.,positive,-8.663898,9.997157
"Awesome can't wait, been a user of the radar during storms for a few years, very accurate, cheers",positive,-38.394424,-40.084827
Great stuff all we need now is an app I would be happy to pay for it,positive,-11.811958,-9.2582245
"Good work. Radar needs to show my area. Maybe use the 512km map and make it zoomable. The cycle rate for the radar seemed too fast.  
To make it pretty a visual background matching the weather would be great.",positive,6.3906674,51.829506
"I like it. We'll done and please give us an App
Peter",positive,43.63055,-15.18662
"Has everything I want - likely rain in time blocks and radar tracking to help, and much easier to access than website! Thanks!",positive,2.8302603,-29.40462
"Excellent! Fast, low data, really quick radar images, nice layout and simple GUI. Well done.
Please no ads...",positive,-36.528275,7.2939234
"Great site, congrats to all involved
Large writing, easy to get to the basic information just what we need.

When in the weather mode I would suggest an area where I can type in any town and obtain their weather??
I the radar mode ( I was using Vic ) a link to the national radar would be great??",positive,0.44248796,37.068684
Looks very good.,positive,-60.991474,-20.898365
Cant wait for the app to be developed so I can download it!!,neutral,-38.392757,-43.0515
Love it. Suggest river levels too?,positive,2.2682312,-43.33362
This is what I want.and I will use it when it is available.,neutral,-30.943254,-32.01072
Very good but can u do a marine one also better than sea breeze please for androids,positive,-22.483315,-31.010712
Like your work simple to use and clear to view don't get to technical with it,positive,-42.84728,15.890031
Well detailed.plenty of info,positive,-24.809944,6.911737
"Fantastic, great to have the BOM on mobile as most of the other weather apps are so far off the target most of the time!",positive,11.36471,-25.299004
love it.  have set my region and I now get the information I need/want at the touch of a button.  thank you.,positive,-21.607111,-6.6610885
Looks good seems easy to use and nice interface.,positive,-46.804924,-17.219313
Very impressed with content. There appears to be quite a lot of 'blue' on the mobile page. Some other graphics and colours could make the page appear more vibrant. An inclusion of marine weather for suburbs on the coast would be a positive and bonus addition to those suburbs page.,positive,14.828696,-2.3050687
"Great site but not a mobile app, on its own right. All the information is there that I normally use met-eye for.. Great work so far. Looking foward to the app. 
Regards 
Paul",positive,-31.889828,36.42509
"I quite like it, love the quick link to the radar and use current location. Need an icon on my phone for a quick launch of course.",positive,-26.074608,16.755226
The source is Pearce 50k away. There is an auto weather station just down the rd at Toodyay East,neutral,16.709482,-19.601227
Would be even better as an app! I'd definetly use it.,positive,-14.903937,1.0331163
"Love the new mobile site bit would also really like to see Thermal Observations included, especially for Victoria. They are essential for knowing what to wear in Melbourne!",positive,-17.197521,-21.623558
Great site I can the weather as it is without to much effort.,positive,18.658762,-24.365234
"I would still use Elders weather app, even though it uses your information, the functionality is far better, radar is better etc.  Why wouldn't you have a smart phone app?  why haven't you got tides etc?  It's a good start but needs further enhancing.  GUI is good.  Cheers, Scott",positive,-14.149365,0.82375443
Fantastic,positive,7.264422,-53.808727
For a work in progress is have to say its nice work and you're making great progress. Personally I think a slightly lighter weight/finer font would help but I'm on iOS 7 so kind of conditioned to that style.,positive,-12.368758,21.913961
Can u make an app instead of a mobile site??? Pleeease!!!,neutral,-3.606484,1.7817335
"Good for the most part, better as an app though",positive,-16.208134,-1.1060059
"Mobile site looks awesome! Simple, informative, well designed and easy to use interface. Please develop a mobile app for Android that includes widgets that's based on the mobile website. Thanks!",positive,-19.259783,-30.594604
Nice! The UI is good clean and easy to read. Like the zoom on the radar. Did not remember my location but that might be a browser issue.,positive,-54.522224,11.963187
Fast! Great addition to your already excellent services,positive,-6.541812,30.03286
"This is great, finally delivered for mobiles. I look forward to the android app! The mobile site needs to be a bit more polished and have a better approach to design. 

Regards Brad www.entirenet.com.au",positive,-15.567554,3.8932717
Works well for me and my iPad while on holiday at Rottnest Island.,positive,-13.062238,37.942585
Love it. No glitches. Able to see full 256km radar. Easy to navigate. Well done!,positive,-54.6012,1.1289577
"Hello. Looks good, simple to use and has what you need. Justin",positive,-44.227234,6.526324
New mobile site is beaut..  Would be even better if user could swap easily between locations...say via clicking the location name.,positive,29.82902,-5.334916
Very good,positive,11.876626,24.49787
A great start looking forward to seeing the finished app. Synoptic charts would be great to! Thanks,positive,-11.029161,-32.477795
"Very nice, I like it it's clean and simple, just make an app and it would be tops.",positive,-40.879955,10.308923
Seems pretty good so far...I'd use it!,positive,-29.692818,47.410755
Love it,positive,26.806192,-61.47443
As an app developer I think you have done an excellent job.,positive,-19.16913,26.209333
Bring it on!,neutral,1.8136238,17.232807
Kjhb,neutral,8.659931,18.438232
"The graphical presentation is good, but I don't understand why the functionality is reduced in respect to main site. Ie. detailed forecast only 24hrs instead of 7 days, radar site cannot be selected, overlays cannot be chosen, it is unclear which scale is being viewed....
Thanks
Marco",positive,35.243,5.7984204
Looks good so far.,positive,-35.236073,45.020313
Great how long before we can use it,positive,-33.98946,-18.679592
interesting see weather forecast.. am hearing impaired...,positive,23.955692,-18.149868
Would like to tap and slide the radar screen to look further out from location point please. But looks impressive so far.,positive,-25.788626,40.145596
Cool site. Easy and precise. Tells me what I need to know. Like it.,positive,-16.394203,-9.093486
very sweet indeed!,positive,4.863463,14.060129
Looks great !!,positive,-61.971237,-21.18114
"Great, easy layout. Simple to use",positive,-37.374153,9.453219
Looks great! One point for consideration is to make it a separate app allowing for push notifications of weather warnings and fire warnings.,negative,-6.461774,1.7779232
"Love it. Easy to read and use! 
Good job!",positive,-60.377197,15.262672
"Great site. Would be useful to have 7 day wind & weather forecast too. Suggest also making it into an app rather than just a mobile website. I know that it's the same thing really but more people would use it if found in the app stores.  Cheers,  Kevin",positive,61.02602,1.1439449
Really good keek up the good work,positive,-21.126137,-20.982313
"I like this, but it would be way more awesome if you made an app of it! One where you could put in a couple of locations and swipe across and look at each. I always like to check the weather on my phone but doing it through the internet isn't as simple as I would like, and I don't trust any other weather apps like I trust you! Thanks for asking!",positive,15.852003,-25.433176
Awesome,positive,12.211181,24.187572
Great site! any chance of it becoming an iOS app in the future?,positive,34.714176,22.08094
"Love the simple look and feel. 
Great colours easy to navigate",positive,-53.334763,2.9128268
Looks really great. Can't wait for it to start,positive,-41.612583,-38.256058
Very nice GUI and very easy to use - especially like the access to the radar.,positive,-8.654578,47.42966
"Wow! This is fantastic. You're going to put the app developers out of business!
Great work.",positive,6.2145753,-35.263245
Great site. Will use this regularly as it is simple and clear. Next make an app,positive,-42.856613,15.412779
Looks good so far but please also make it available for android not just apple products,positive,-25.21267,-30.937006
Nicely set out - although it's s bit blue. Some more colour would be good;),positive,-5.4613824,18.507435
