,comments,label,x,y
1429,Great site find it easy to use,3,35.58315,-2.5845582
1430,the app looks very good and seems to have all the right info that any one would need to see at a glance,1,7.8466244000000005,25.818647
1431,"Very good updates
Will be the best app out there when released",1,-0.6335741,28.875711
1432,Love it,2,23.653688,-54.12018199999999
1433,Love it already:),2,15.770642,-31.555284999999998
1434,Looks great and easy to following,3,24.690767,-21.155056
1435,Really like the look of it so far. Good job. Would be nice to have the ability to see the whole day or next 12 hours in an hourly (or 3 hourly) format as it makes planning easier. Eg 8am dry 9 am dry 10 am 5% chance of rain. Weather Live does an ok job at displaying the data however I sometimes question the accuracy of said data. Many thanks stefan,0,-5.148348,20.32358
1436,Looks great - let me know when it's available!,4,20.182701,-20.705673
1437,Good looking site easy to manoeuvre around so that's good for us over 60's. Would certainly use it.,1,12.759979,38.13946
1438,"Great idea, can you add UV index number and also today's weather says tonight 17 tomorrow 15 but the boxes under are not labelled are they low and high? Or Top and low temps? I love a quick pic like rain or sun aswell! :-) j use this site every day!",0,-10.385793,7.311681
1439,Yeah looks ok to me awesome,0,-36.443645000000004,34.893809999999995
1440,"The mobile site looks and works great. 

When I allowed it to use my location (it detected toorak) I was alarmed to see the yellow exclamation mark for warnings. 

They're not near enough to me to warrant the yellow alert. Maybe even a different colour? The yellow really stood out and over shadowed the rest.",0,-0.7113272,-14.135972
1441,"The time lapse on the radar is running too fast, please slow it down to the same as website. Would like to add roads to radar maps as well",0,-32.000328,-6.6497245
1442,It would be great if you could provide the predicted wind direction and speed in 3hrly blocks as you have for the chance of rain. If that was done It would be perfect for my purposes,0,-18.691479,25.628063
1443,Excellent. Really like it.,0,50.2597,-9.521614999999999
1444,I loving it so far. Keep going!,2,-1.5658118,54.751746999999995
1445,Very excited for the new website. Would be great if it could remember where I was and my phones permissions so that I didn't have to accept every time,0,-20.177335999999997,-27.851260999999997
1446,"Put details into 'details' tab, & allow L/R swiping to move fwd or backward 24hrs at a time",0,-2.7684347999999996,-5.168776
1447,"It's fantastic, easy to understand doesn't take long to load I think you guys should make an app :)",0,-18.659346,-43.69775
1448,"It's a bit plain. Needs more detail. Looks good so far, but if I were to use it as my go-to weather site, then you need to be as detailed or better than weatherzone. Cheers.",1,-12.460027,41.67374
1449,Looks good will be helpful for agricultural practises,1,2.957432,32.782024
1450,Yay!!! Finally!!! Thanks good people.  Hope the government doesn't take all your jobs away... :(,0,-4.036905,21.251171
1451,Love it so much quicker to load. Would be even better if there was a bom widget for smartphone.,0,-37.25076,-19.345995000000002
1452,Love it,2,23.29341,-52.68128000000001
1453,"Easy to navigate around the site. Looked at previous/next 24 hr pages and liked the split of times/forecasts, including % chance of rain, or observations recorded. Prefer that the table or graph/chart tabs say what they are rather than use a symbol but easy to learn after one use so not a bit issue. Liked the scroll bar/line on the chart to identify observations for different times over the last 24 hrs. Colour, font, etc makes information easy to read and not too busy. A significant improvement on the current BoM website and more of a product that stacks up against some of the other weather Apps. Would be great to incorporate other forecasting features such as tides, sea conditions, moon rise/set, cyclones, etc into the App as well. Or did I miss that? Thanks for the opportunity to review and offer some thoughts. Scott",0,0.5158832999999999,-5.4302725999999994
1454,I use your website every morning this is awesome,0,-41.02851,30.932603999999998
1455,"I really like the look of the app, and there is just the right amount of information. Only one suggestion, please bring up the size of the font of the date, and place it first - so that you know immediately that you are looking at today's weather. It helps you with the date as well - you know, when you first wake up on a train, plane, or even in your own bed - groggy ...'what day is it' oh, I see it's the 28th great, now what is the weather going to be like?",0,9.815151,2.8406403
1456,"I think it's great- current weather is clear and easy to see, the weekly forecast too. Accessing the rain radar is much more user friendly too.",0,-50.68222,-3.8454940000000004
1457,Gives every I want to see,0,25.744051000000002,-11.690891
1458,So far so good !! I rely on the weather and an app direct from the BOM will become my bible. When is it going live pls ?,0,-7.1910133,18.853635999999998
1459,"Liking the preview, can you build in a Customisable summary view?",0,14.755467999999999,6.545344
1460,"A great looking app and definitely needed.I noticed that the 7 day forecast section doesn't show wind forecasts or other detailed info. I did see this info when I clicked on the 'launch full page' button. Can wind and other relevant info also be added to the mobile app, especially marine related weather info, like what can be viewed on MetEye. This would make the mobile app very useful for boating, diving, surfing etc.",0,8.253153999999999,21.264215
1461,"Please make an app, not a site...
but the sitelooks good. ..",0,-8.2685795,-49.272971999999996
1462,Looks promising start - the size of the radar scan though is too small to see any accurate readings,0,2.3949227000000004,9.957195
1463,"Hi - the site looks good on mobile devices. I also like that you are showing the temp ranges as minimum THEN maximum, which makes a lot of sense for most locations in Australia where the minimum is in the morning, then we reach the max during the day. Never liked the max-min standard. One request - please see if you can provide a way to get detailed weather info for each day. A lot of sites ""dumb down"" their web pages and mobile pages, but I think by not providing an easy way for people to drill down to reach some really detailed info, we are just contributing to people being information skimmers, and not encouraging them, or giving them an easy opportunity, to delve into the data behind the pretty summaries.",0,-13.755897500000001,3.159503
1464,Looks good. Being on the land we rely on a good weather forecast. I regularly use the radar.,1,0.7193519,31.069053999999998
1465,"So far so good.
Please keep it simple.",1,4.236779,47.080684999999995
1466,Layout looks nice however needs a greater variant of colours as all blue is hard on the eyes. Maybe a colour system to indicate the weather at a glance?,0,22.158573,33.685844
1467,Much much better than what is currently available. I hope it's available soon,0,-32.088398,-19.485111
1468,Woohoo go to see just need it I a app,0,-11.060842999999998,-34.717632
1469,I like it. Nice and clear  easy to use. Great.,3,24.403284,22.826345
1470,Looks very slick - works well - great work.,4,31.351976,-24.57041
1471,"So far is great,very informative. Easy to use",3,6.062265,54.616195999999995
1472,Looks good lots of information,1,11.822339,32.794697
1473,It it excellent and very user friendly for a non-technical but keen weather watcher. Well done!!,0,-52.230015,-4.0294642
1474,Please add my location as a marker on the radar map Please.,0,-26.548252,-13.780231
1475,Very nice. Did like the white background on the pics.,0,22.531034,27.582045
1476,I'm so happy to have this app on my phone.  In my job I'm constantly checking the radar prior to garden weddings.  This will make it a lot easier. Thank you.,0,-28.847694,-8.944596
1477,"Awesome can't wait, been a user of the radar during storms for a few years, very accurate, cheers",0,-47.33856,23.457388
1478,Great stuff all we need now is an app I would be happy to pay for it,0,-11.905999000000001,-34.636390000000006
1479,"Good work. Radar needs to show my area. Maybe use the 512km map and make it zoomable. The cycle rate for the radar seemed too fast.  
To make it pretty a visual background matching the weather would be great.",0,-26.988743,-7.508373
1480,"I like it. We'll done and please give us an App
Peter",0,-8.383539,-45.5417
1481,"Has everything I want - likely rain in time blocks and radar tracking to help, and much easier to access than website! Thanks!",0,-36.24137,1.2928901000000002
1482,"Excellent! Fast, low data, really quick radar images, nice layout and simple GUI. Well done.
Please no ads...",0,-10.999165,16.61543
1483,"Great site, congrats to all involved
Large writing, easy to get to the basic information just what we need.

When in the weather mode I would suggest an area where I can type in any town and obtain their weather??
I the radar mode ( I was using Vic ) a link to the national radar would be great??",0,-22.969532,0.5938817
1484,Looks very good.,1,6.4828725,39.622498
1485,Love it. Suggest river levels too?,0,14.459845000000001,-30.780413
1486,Very good but can u do a marine one also better than sea breeze please for androids,0,-31.323463,-18.648718
1487,Like your work simple to use and clear to view don't get to technical with it,0,23.218384,16.245667
1488,Well detailed.plenty of info,0,10.009497999999999,23.358747
1489,"Fantastic, great to have the BOM on mobile as most of the other weather apps are so far off the target most of the time!",0,-16.346184,-41.455715000000005
1490,love it.  have set my region and I now get the information I need/want at the touch of a button.  thank you.,0,-6.585831,-37.451294
1491,Looks good seems easy to use and nice interface.,3,17.291667999999998,32.817745
1492,Very impressed with content. There appears to be quite a lot of 'blue' on the mobile page. Some other graphics and colours could make the page appear more vibrant. An inclusion of marine weather for suburbs on the coast would be a positive and bonus addition to those suburbs page.,0,-15.532264999999999,-1.5444906999999999
1493,"Great site but not a mobile app, on its own right. All the information is there that I normally use met-eye for.. Great work so far. Looking foward to the app. 
Regards 
Paul",4,17.137709,-13.994132999999998
1494,"I quite like it, love the quick link to the radar and use current location. Need an icon on my phone for a quick launch of course.",0,-19.667322,5.5081489999999995
1495,Would be even better as an app! I'd definetly use it.,0,-40.1065,-19.993309
1496,"Love the new mobile site bit would also really like to see Thermal Observations included, especially for Victoria. They are essential for knowing what to wear in Melbourne!",0,-2.8862536,-27.240677
1497,Great site I can the weather as it is without to much effort.,4,-2.7654011,-20.937704
1498,"I would still use Elders weather app, even though it uses your information, the functionality is far better, radar is better etc.  Why wouldn't you have a smart phone app?  why haven't you got tides etc?  It's a good start but needs further enhancing.  GUI is good.  Cheers, Scott",0,-40.575672,-19.304254999999998
1499,Fantastic,0,-24.89986,-48.8762
1500,For a work in progress is have to say its nice work and you're making great progress. Personally I think a slightly lighter weight/finer font would help but I'm on iOS 7 so kind of conditioned to that style.,0,0.7766892,12.781527
1501,"Good for the most part, better as an app though",1,-41.720867,-22.616062
1502,"Mobile site looks awesome! Simple, informative, well designed and easy to use interface. Please develop a mobile app for Android that includes widgets that's based on the mobile website. Thanks!",0,-11.048069,-18.49213
1503,Nice! The UI is good clean and easy to read. Like the zoom on the radar. Did not remember my location but that might be a browser issue.,3,28.716343,28.103851000000002
1504,Fast! Great addition to your already excellent services,0,47.26793,-14.187545000000002
1505,"This is great, finally delivered for mobiles. I look forward to the android app! The mobile site needs to be a bit more polished and have a better approach to design. 

Regards Brad www.entirenet.com.au",0,-34.072495,-20.055834
1506,Works well for me and my iPad while on holiday at Rottnest Island.,0,0.89958405,14.092046
1507,Love it. No glitches. Able to see full 256km radar. Easy to navigate. Well done!,3,42.313602,9.907645
1508,"Hello. Looks good, simple to use and has what you need. Justin",1,11.269675999999999,29.227273999999998
1509,New mobile site is beaut..  Would be even better if user could swap easily between locations...say via clicking the location name.,0,4.665355,-19.954355
1510,Very good,1,-17.053007,60.425964
1511,A great start looking forward to seeing the finished app. Synoptic charts would be great to! Thanks,4,23.458284,-24.493612
1512,"Very nice, I like it it's clean and simple, just make an app and it would be tops.",0,25.903925,18.650318
1513,Seems pretty good so far...I'd use it!,1,0.012180653,50.994976
1514,Love it,2,25.24201,-53.81353000000001
1515,As an app developer I think you have done an excellent job.,0,50.096012,-19.499933
1516,"The graphical presentation is good, but I don't understand why the functionality is reduced in respect to main site. Ie. detailed forecast only 24hrs instead of 7 days, radar site cannot be selected, overlays cannot be chosen, it is unclear which scale is being viewed....
Thanks
Marco",0,-17.727985,8.410871
1517,Looks good so far.,1,1.9578598999999999,50.397890000000004
1518,Great how long before we can use it,4,30.316774,-4.612733400000001
1519,interesting see weather forecast.. am hearing impaired...,0,5.433642,0.96245044
1520,Would like to tap and slide the radar screen to look further out from location point please. But looks impressive so far.,0,-6.120572599999999,45.239779999999996
1521,Cool site. Easy and precise. Tells me what I need to know. Like it.,0,24.191686999999998,0.24906322
1522,very sweet indeed!,0,-3.2841833,2.7661675999999997
1523,Looks great !!,4,26.229502,-23.59439
1524,"Great, easy layout. Simple to use",3,24.642189000000002,38.647953
1525,"Love it. Easy to read and use! 
Good job!",3,36.918205,33.14754
1526,"Great site. Would be useful to have 7 day wind & weather forecast too. Suggest also making it into an app rather than just a mobile website. I know that it's the same thing really but more people would use it if found in the app stores.  Cheers,  Kevin",0,-7.296202,-6.7319975
1527,Really good keek up the good work,1,6.3529725,15.933129000000001
1528,"I like this, but it would be way more awesome if you made an app of it! One where you could put in a couple of locations and swipe across and look at each. I always like to check the weather on my phone but doing it through the internet isn't as simple as I would like, and I don't trust any other weather apps like I trust you! Thanks for asking!",0,12.630583999999999,4.5712013
1529,Awesome,0,-41.57915,38.774223
1530,Great site! any chance of it becoming an iOS app in the future?,4,9.852134,-40.979859999999995
1531,"Love the simple look and feel. 
Great colours easy to navigate",3,41.45166,7.9031577
1532,Looks really great. Can't wait for it to start,4,-53.06615,16.989494
1533,Very nice GUI and very easy to use - especially like the access to the radar.,3,-14.681687,15.046802
1534,"Wow! This is fantastic. You're going to put the app developers out of business!
Great work.",4,35.752790000000005,-22.186684
1535,Great site. Will use this regularly as it is simple and clear. Next make an app,4,21.971685,15.420523000000001
1536,Looks good so far but please also make it available for android not just apple products,1,7.8097520000000005,47.118004
1537,Nicely set out - although it's s bit blue. Some more colour would be good;),0,21.153702,29.179384000000002
1538,"Looks good. What about sunrise and sunset times? Maybe a link to tide times? Are you going to have this as an app?? 
Thx. 

Bruce",0,-0.6651206999999999,-8.658744
1539,"Looks good.  Thanks
cheers David Newey SES volunteer.",0,4.6215453,28.709732000000002
1540,Its awesome,0,-41.57915,38.774223
1541,I really like it. Especially breaking down the hours when rain is due. Easy to plan for sports etc,0,11.441988,10.422933
1542,Great,4,7.955174400000001,-59.590714
1543,Would be good if you could put the amount of rainfall in the data,1,1.7428946,26.786890000000003
1544,"Looks good, nice clean screens with pertinent information is all we need. Also a way to send warnings or notifications is key.",0,16.292316,29.161663
1545,Looking good and will be very handy and convenient. Keep up the good work.,1,7.1724954,31.333395
1546,"If this page is what the App will look like and work then great. It looks basic however sometimes we gust want the facts and not the 'fluff'. I'm looking forward to using this on a daily basis.
5 Stars pending :)",0,23.45867,-7.938172
1547,Very Impressed.,0,-4.9162745,7.2623887
1548,Excellent it is easy to read nice and big and the inforation is great,3,30.420029,27.353102000000003
1549,Radar good,1,-34.293015000000004,-1.1316441000000002
1550,So far so good yet to see the radar,1,-0.11957168,52.82293000000001
1551,Yeah it's smooth and well laid out. Especially smooth considering i am using old  android,0,-0.04374987,2.5844874
1552,"Love it, can't wait to have it on my phone, the layout is great.",4,-54.617165,18.979218
1553,Great!! very handy,4,16.753624,-21.741415
1554,"It is simple, clear and elegant.",0,22.135803,16.589344
1555,Looks great. Congrats. The only issue I have is one of logical layout. I tap the last 24 hours button with a left arrow. Then to go back to weather (where I was) it is also a left arrow.,0,6.681939999999999,4.2166065999999995
1556,Good easy to read,3,37.549362,29.204218
1557,Would be great if this was an app or could be downloaded to phone so we dont have to search for it. Also absolutely love your storm tracker site however its painful having to go through google to look at it needs to be able to be downloaded to phone. Otherwise awesome.,0,-28.348314000000002,-30.23674
1558,Loving the mobile site. An app would be much better though!,2,-39.08658,-22.963892
1559,"Like the breakdown of chance of rainfall over periods of time. Also color scheme. Nice and clear. 

Don't like radar. App I use drills into more detail, and allows me to slow speed on moving weather images. This is necessary when in the field and want to know when rain front is approaching / passing.",0,-31.891525,7.041823
1560,Looks good and seems easy to use,3,13.24966,42.423
1561,Looks great easy to read,3,41.44463,27.664334999999998
1562,great idea as I like to get accurate weather on the go relating toi my area,0,10.485762,4.2316093
1563,Looks great. Easy to use.,3,34.487762,-9.46492
1564,"It's about time :) looks great, smooth transitions and snappy loading.",0,1.1763190000000001,-10.957941
1565,need and up to date wind forecast for coastal areas for fishing as well. something like the next 4 hour window of coastal wind conditions based on meteye would be usefull,0,-17.861494,26.311921999999996
1566,Looking good. Simple with much detail and easy to read future forecast,3,31.826548,17.695784
1567,Very good.,1,-16.755611,62.23101
1568,Great! Everything I need to see.,4,-12.779996,-35.834385
1569,"worked fast, gives good information and I like the week forecast. I'll be using it",1,-1.8083088,14.477879999999999
1570,Love it!,2,25.546154,-52.334145
1571,Like the clarity and ease of use,0,21.907867,6.145077
1572,I like to know if it's going to be sunny or cloudy.,0,16.167706,8.789617999999999
1573,"Fantastic mobile site, all info you may want easily accessible.",0,-14.401603,-40.41319
1574,"Looks good so far. The simple layout will be good on phones etc. On tablets, the full website works ok.",1,4.9428496,44.288666
1575,Great,4,9.419764,-59.037197
1576,Love it,2,23.887392000000002,-52.333878000000006
1577,"very promising

on current view wind is shown in knots and km/hr, but once you go 'next 24hrs' there is no knots
maybe either have option to set or display both?
cheers",0,-16.984613,24.31531
1578,Looking good and very user friendly. Are you considering having a radar as well? I like to see if rain is coming....,1,-52.696262,-1.608939
1579,Yep great just need app,4,-11.9881935,-34.871414
1580,Looks good and easy to use.  Well done guys and girls.,3,12.860325999999999,38.12428
1581,"Looks good, 7 day wind and swell forecasts would be awesome too",1,-24.369896,25.688972
1582,Have always liked BOM this makes it even better,0,-37.920895,-22.25084
1583,Will be good but need a rain gauge or make it easier to find?,0,-4.9639745,11.237001
1584,Good,1,-17.053007,60.425964
1585,"So far so good.
 I'd love to see a storm tracker added if possible.",1,-2.9399433,48.689854
1586,"Fantastic, I use the website all the time so this is going to be great!! 😍",4,-28.614346,-43.554462
1587,Great!,4,8.342511,-59.047764
1588,Excellent,0,53.339535,-16.514551
1589,"Very easy to use, well BOM.",3,32.69977,-3.7289581
1590,"Love it, love it,  love it :) 
Now we just need a widget with a clock and a few days' forecast ♡",2,16.943584,-32.070248
1591,"very good, clear and comprahensive",1,17.582516000000002,19.23757
1592,Very good. I will be using it regularly,1,4.526390599999999,25.828663
1593,Looks good. Like the layout. Maybe a little more contrast for the vision impaired.,0,21.823006,36.785796999999995
1594,Nice site. Keep up the good work.,1,20.452358,26.532475
1595,"Very good, just would comment about the radar it doesn't have the same capabilities as the BOM Lite radar.",0,-33.305294,-1.1832649
1596,Good site,1,-15.905285999999998,56.12173000000001
1597,Awesome,0,-40.672447,39.295142999999996
1598,"Looking good, easy to use",3,13.249675,42.4223
1599,"Good work bom. Would be great to get observations of surrounding three stations. In my case ulladulla, point perp and Nowra.",0,2.4388516,17.54479
1600,It's great and I would definitely use it. I love the clear user friendly look.,4,-54.922497,-3.2120895000000003
1601,I really like the look of it! Very clear and easy to use. Well done!!,3,43.837223,18.144453
1602,I like it a lot. Will it also be issued as an app for android?,0,19.143463,3.7329712
1603,Great start! Would be good to be able to add more than one favourite (work and home),0,-0.7431198,18.596495
1604,"Looks good so far, better if it had a radar thanks",1,1.3197851,48.190509999999996
1605,"it's clunky. Bit too ambitious I think. I like the innovation but it's frustrating having to go through so many screens for tomorrows forecast. 
I applaud you for the creativity but perhaps it's too much too soon?",0,-12.283107000000001,6.4090620000000005
1606,"Very good to use, very clean and easy to read",3,37.39555,28.788696
1607,It's great so much easier to use. how much will it cost,4,28.676443,-5.652208
1608,Excellent.,0,53.313465,-15.568643
1609,I think the mobile site is great. It's good how it shows the temperature and other factors in detail for the next day and summary beyond. And I like that I can get radar on my mobile!,0,-38.535538,-5.994689
1610,Its great. quick and simple to use. just the job ....................,4,25.209366,11.244383000000001
1611,"I liked the new mobile weather pages. Would have liked a brief descriptive text on the weather in addition to the data. Also does not reference the sun or whether it will be overcast etc and a UV measurement would be useful.
Liked the page layout and ease of navigation. Well done.",0,8.347924,5.147779
1612,"Great work, love the look.",4,29.858038,-26.0564
1613,It's great. Easy to use. Would love this on my IPad.,3,38.032127,-3.471823
1614,It's brilliant very good job guys now to bring out a app for iPhone,0,34.586090000000006,-33.940407
1615,Can really see a sst section useful to me.,0,7.844714999999999,11.905956
1616,Looking good! I definitely like it.,1,8.66818,35.512787
1617,Really good initiative and like the mobile app. It's handy and gives the info I need.,0,10.264972,12.847166
1618,"Looks good, but the radar page didn't show my town. 
Main page I'd like to see a few more graphics. 
Otherwise well done",0,-20.186532999999997,-1.034859
1619,"Great, especially like the radar tab. Could you include sea temp, sunrise and sunset?",0,-25.867615,0.06489749
1620,Would love an app rather than a website.  But the mobile site looks great,4,9.195737,-35.110638
1621,We have been on the road since Easter and we are always looking for good weather reports. Your site is looking good and look forward to seeing it finished. Well done.,1,4.934385,35.45037
1622,Looks awesome hope to be using it soon . Great job guys . Cheers,4,-37.025459999999995,26.578644
1623,"Is there a app? Great site, good layout and easy reading.",3,26.152071,34.95879
1624,Easy to understand,3,44.356617,1.5290747
1625,Very easy to use like it,3,25.353735,6.663786999999999
1626,it's great. very easy to use and hopefully make an ap. thank you,3,37.13677,-7.113491000000001
1627,Love the new site.Will be my first choice for local and national weather data,0,-3.884764,-26.538003999999997
1628,"It will be awesome, once it's up and running",0,-37.98342,34.26478
1629,This is a great website. Everything is well laid out and it is very easy to navigate. I will definitely be using this in the future,3,34.837123999999996,5.6083317
1630,Nice website easy to be viewed,3,23.114107,29.743732
1631,"About time...been waiting for you to develop your own app instead of relying on others. App so far is user friendly, easy to find various types of information. Colour of app is abit dull but not really relevant in the overall use of app. Looking forward to the final presentation of app.",0,12.436709,-11.363234
1632,Fantastic,0,-24.958849,-49.537556
1633,Great.Let me know when I can download it 😁,4,18.676262,-20.559336
1634,Love it,2,24.574742999999998,-54.659214
1635,Looking good so far. Well done.,1,1.9578598999999999,50.397890000000004
1636,Absolutely great! Easy to navigate and uncluttered delivery of data. Well done people!! And the same data on all platforms.,0,35.24753,8.446653
1637,I thinks it's great,4,-44.131165,-8.429889
1638,Great easy read,3,40.306587,27.2659
1639,Great,4,9.009694,-60.279163
1640,Looks very informative. Nice and clear.   Will there be an app for android tablets & smart phones,0,18.044365,25.98497
1641,It looks beautiful!,0,23.3917,-7.3885837
1642,"I like it, easier to navigate than the full site on my phone. Very informative. Keep up the good work!",1,37.72845,-14.416003
1643,Good .,1,-17.141018,61.319527
1644,Very good keep up the good work.,1,-14.325413000000001,60.59328000000001
1645,"App looks good! 
Maybe a bar graph (or similar) for the next 48 hours depicting how much rain is predicted and what the temperature is expected to be. So you can look at that, or the day by day summaries.",0,-26.604101,15.817257000000001
1646,"So far so good, easy to read information, brighter icons for differing weather conditions to make them more noticeable, but overall very good.",1,34.569023,24.191254
1647,Excellent easy to use and hope it's available as a phone App soon.,3,42.589348,-12.826705
1648,very very good,1,-15.694267000000002,61.70103
1649,So far so good what about tides and moon,1,-1.0821971000000001,50.185295
1650,Great mobile site but is there a app.,4,11.778477,-47.23239
1651,"Very good, easy to read  and excellent for when you are travelling and changing location often.",3,31.996544,24.662628
1652,It's a great app works very fast. Impressive.,4,19.055325,-17.031026999999998
1653,Look forward to website completion...not happy with my current weather apps.,0,13.628525,-7.3056912
1654,"Fantastic, great to have an official site rather than all these other agrigates. Only thing I could ask for is a dedicated iOS app, so you could add notifications for weather alerts etc.",0,-20.780916,-41.696022
1655,Fantastic. Far better than a third party site.,0,-38.48924,-25.280138
1656,"I love it, easy to read has all the I formation on",3,40.78247,29.688826000000002
1657,Looks good. Its time for a native Android App though!,1,1.3992223,36.414326
1658,Well set out. Easy to use and understand. Perfect amount of info. Great job.,3,13.193588,23.45317
1659,Great having radar on phone.,4,-28.902855,-27.613571000000004
1660,"Great start. Can you add a Synoptic link as well please. Radar looks like it will work well, just need rain so it can be tested properly.",0,-31.174656,-10.938664
1661,Sorry for prior email. I found the wind forecast but would like format similar to sea breeze.com.au as this is graphically easier to predict winds when boating.,0,-17.640068,26.295803000000003
1662,I think it's great how can I download it to my mobile,4,-43.15943,-7.9868183
1663,"Maybe add Satalite option
Otherwise nice and concise",0,20.488188,28.70777
1664,Looks good from what I have seen so far.,1,0.5814942,48.73827
1665,Fantastic mobile website. I've been waiting for something like this. Maybe add weather icons to help scan quickly. Good work.,0,-48.4936,11.075439999999999
1666,I like it,0,61.573677,16.2822
1667,you used data 33kms away at bridgetown wa when donnybrook wa is 20kms away.also please put 6239 on bom radar map.,0,-24.139107,-11.701921
1668,Looking good its simple thats good,1,7.107862,41.777429999999995
1669,Site looks good and after a brief look works well.,1,6.836283,32.81279
1670,Works great on my iPhone easy to read. I like the fonts used and the colors,3,31.663713,20.601154
1671,Love love love it! Platform agnostic and clean! Great!!,2,16.458435,-32.468655
1672,"Question, how can I store this on my screen (presumably as an App) so that is permanently accessible without having to keep trying to find it?

Cheers",0,10.760800999999999,-9.222319
1673,Great. About time!,4,0.9989403,-9.39551
1674,Great site,4,9.298905,-50.2203
1675,Love it easy to follow.,3,39.919662,-1.700659
1676,Excellent,0,53.339535,-16.514551
1677,"So far so good except I think you need to change the triangle symbol top right. I know its a warning but I usually only get it to warn me of an error.
Cheers
Lindsay",0,-8.628646,4.1799326
1678,"I like the large writing ,very clear and every thing is there at a glance. But it would be good to have satellite images as well",0,17.310957000000002,18.59354
1679,"Excellent, seems the best weather app yet, particularly like previous 24 hours at finger tips. Device is a Google nexus 7",0,12.641525,2.5112913
1680,Yes looks great,4,24.002771,-22.186235
1681,Looks great so far. It's clear and simple which is what most people want. The bells and whistles will be found by those who are interested so you can add lots of extras just don't clutter the main area.,0,1.585316,6.250147
1682,Swell and tides would be good too,1,0.7017336999999999,27.265833
1683,"Good looking site, should be more geographically specific, I'm located at Smiths Lake (2428) about 26 klms from Forster & our weather here is quite different from Forster or Taree, but that is as close as we get for information.",0,13.200385999999998,-2.8992273999999996
1684,Love it! When is it available?,2,18.165152,-33.251675
1685,"Simple and quick, I like it.",0,24.116972,13.634854999999998
1686,Very good,1,-16.006832,62.053123
1687,"Love it so far
Easy to use and understand 
Thankyou!!",3,42.30746,-2.7487597000000004
1688,"First of all thank you for giving such wonderful content in the past. I use BOM particularly the rain radar and sometimes the the Doppler wind thingy... Could I ask whether you could option this out a bit more for IPads tablets version? Possibly tides, Doppler, marine wind predictions and maybe warning then a link to your full site. You people do a wonderful job. Thank you.",0,-15.591031,21.649820000000002
1689,"I will use this site
The only extra information I would like is tide times",0,17.160994,-7.013314200000001
1690,"Very impressed. Fast, modern slick feel - top marks.",0,-4.734301,6.7907133
1691,It's great! love the suburb customisation and the 2-hourly forecast blocks.,0,13.024536,-31.284487
1692,"Would also like to see the weather map, atmospheric pressure and rainfall maps, useful when the weather takes a turn for the worse, floods, cyclones etc. thanks.",0,4.8993782999999995,-3.1700168
1693,Yes!,0,-2.6061645,2.6531146
1694,Looks good and nice and easy to navigate.,3,19.978142000000002,44.479927
1695,"Very good. Clear info, very easy to find what i need. Fast too.",3,16.680785999999998,22.680916
1696,"I like the a lot, contains all the right data in an easily visible layout. Well done, I look forward to using it.",0,22.155441,36.944027
1697,"It's great.. Easy to see exactly what you need and finds your current location quickly.
Nice work!",3,10.900352499999999,-14.816903
1698,"Nice, very comprehensive",0,20.957561,29.558186
1699,Seems pretty good to me and easy to use,3,14.174044,39.249092
1700,"I lkke it, well done.",0,-3.3699079,2.5507822
1701,Good but not my location as shown on the screen,1,9.724771,-16.415867000000002
1702,Love it!,2,23.29341,-52.68128000000001
1703,Looks great when will be available as an app,4,21.344372,-38.014759999999995
1704,Great!  Easy to use and relevant info available.  Would love a andriod app this good!,3,30.388863,-7.1853004
1705,"Great site. 
The time frames with % of rain is fantastic.  
Simple to read 
love it",0,36.336209999999994,-20.61965
1706,"It's great, everything you need set out clearly ... It would be great if you had the same as an app!",4,-12.448995,-35.660233000000005
1707,"It is great, east to read and navigate",3,39.513695,14.022932
1708,Pretty good. As a suggestion it would be good to have some sort of picture depicting the weather for each day (such as how the mobile app Pocket Weather does it). Also it's not clear what the star in the top right corner of the screen is for.,0,14.454369,13.956558
1709,Love it!,2,26.209401999999997,-51.694016
1710,I know you are trying to keep it simple but wind direction and strength would be great.,0,28.5327,12.534079
1711,Love it,2,23.159124,-53.425087
1712,Brilliant! Everything I need to know right away without searching through pages and pressing little links with big fingers!!! Now if only you would bring this out in an android application...,0,-13.154959,-0.2242127
1713,Forecast wind direction and speed would be good,1,-20.755716,29.147384999999996
1714,Good job,1,-2.8419178,22.481270000000002
1715,"Great, but how do I download the app?",4,11.702438,-41.828484
1716,"I think it looks great, could be a bit more 'jazzy' :)",4,-41.964946999999995,-6.563864
1717,Love it!,2,24.778357999999997,-52.323475
1718,Awesome get it out there,0,-41.925903000000005,39.221309999999995
1719,"This looks really good, will this include marine aswell",1,8.250751,15.128627999999999
1720,"I really like it, but for it to be fully utilized, you need to turn it into an app.",0,10.606957000000001,12.372387
1721,I really like it. It's easy to navigate and contains everything I need,3,36.036903,12.365444
1722,Have been waiting for bom to do this for some time! Well done and it will be very useful to us as we run a fishing charter business - can't wait to have this in our phones.,0,-50.137657,19.485106
1723,Easy to read. I like it! Are you developing an app?,3,36.131702000000004,26.730762
1724,Not bad at all :),0,-2.8423674,3.4056525
1725,Excellent. Is the radar going to be on this site later?,0,49.431725,-12.878363
1726,Awesome site guys! Seriously good and well done.,1,-41.994865000000004,35.63216
1727,Yes looks great hope you have an app for this would be great,4,22.180878,-24.407667
